Gene	Rho	P_val
WEE1	1.216e-01	2.651e-02
WISP3	-1.927e-02	7.261e-01
WNT7A	-9.092e-02	9.767e-02
WRN	2.600e-02	6.364e-01
WT1	1.616e-01	3.109e-03
XPA	4.508e-02	4.123e-01
XPC	-1.316e-01	1.624e-02
XPO1	-1.010e-01	6.569e-02
XRCC1	-6.302e-02	2.515e-01
XRCC2	1.584e-01	3.762e-03
XRCC3	1.188e-01	3.023e-02
YAP1	-1.208e-01	2.753e-02
YEATS4	1.093e-02	8.425e-01
ZBTB2	-3.459e-02	5.293e-01
ZFHX3	-1.918e-01	4.327e-04
ZNF217	1.156e-01	3.496e-02
ZNF471	-1.697e-01	1.881e-03
ZNF620	1.425e-01	9.214e-03
ZNF703	-1.138e-01	3.795e-02
ZNF750	-1.401e-01	1.048e-02
ZNRF3	-3.481e-02	5.267e-01
ZRSR2	2.191e-01	5.544e-05
