Gene	Rho	P_val
VSIR	-1.322e-01	1.577e-02
WEE1	1.503e-01	6.007e-03
WISP3	-1.798e-03	9.739e-01
WNT7A	-1.208e-02	8.261e-01
WRN	3.053e-02	5.788e-01
WT1	8.323e-02	1.296e-01
XPA	1.435e-01	8.728e-03
XPC	-1.163e-01	3.393e-02
XPO1	1.332e-01	1.500e-02
XRCC1	-9.570e-02	8.119e-02
XRCC2	-8.750e-02	1.110e-01
XRCC3	8.161e-02	1.372e-01
YAP1	-2.414e-01	8.384e-06
YEATS4	-3.002e-02	5.851e-01
ZBTB2	5.011e-02	3.620e-01
ZFHX3	6.358e-02	2.473e-01
ZNF217	1.735e-01	1.480e-03
ZNF471	-6.318e-02	2.503e-01
ZNF620	1.621e-01	3.014e-03
ZNF703	-1.902e-01	4.839e-04
ZNF750	6.835e-03	9.011e-01
ZNRF3	-3.152e-02	5.665e-01
ZRSR2	1.128e-01	3.972e-02
