Gene	Rho	P_val
VSIR	-1.290e-01	1.854e-02
WEE1	1.847e-01	7.078e-04
WISP3	-2.877e-02	6.009e-01
WNT7A	-5.828e-02	2.890e-01
WRN	1.094e-01	4.597e-02
WT1	6.007e-02	2.744e-01
XPA	-3.049e-03	9.558e-01
XPC	-9.788e-02	7.448e-02
XPO1	1.184e-01	3.083e-02
XRCC1	-1.054e-01	5.475e-02
XRCC2	-9.135e-02	9.606e-02
XRCC3	1.535e-01	5.007e-03
YAP1	-1.469e-01	7.243e-03
YEATS4	-3.878e-02	4.806e-01
ZBTB2	-8.809e-02	1.086e-01
ZFHX3	5.092e-02	3.543e-01
ZNF217	1.948e-01	3.498e-04
ZNF471	9.404e-03	8.643e-01
ZNF620	1.546e-01	4.682e-03
ZNF703	-1.274e-01	2.004e-02
ZNF750	-3.672e-02	5.042e-01
ZNRF3	-5.824e-02	2.893e-01
ZRSR2	1.151e-01	3.577e-02
