Gene	Rho	P_val
VSIR	-1.298e-01	1.781e-02
WEE1	1.680e-01	2.092e-03
WISP3	9.659e-02	7.840e-02
WNT7A	-1.019e-01	6.334e-02
WRN	6.074e-02	2.691e-01
WT1	8.147e-02	1.379e-01
XPA	7.165e-02	1.922e-01
XPC	-1.330e-01	1.516e-02
XPO1	8.478e-02	1.226e-01
XRCC1	-1.522e-01	5.375e-03
XRCC2	-7.295e-02	1.842e-01
XRCC3	1.719e-01	1.643e-03
YAP1	-1.529e-01	5.161e-03
YEATS4	-6.338e-02	2.488e-01
ZBTB2	-3.358e-02	5.414e-01
ZFHX3	1.010e-01	6.570e-02
ZNF217	2.246e-01	3.518e-05
ZNF471	-9.145e-02	9.570e-02
ZNF620	1.556e-01	4.435e-03
ZNF703	-1.026e-02	8.520e-01
ZNF750	-1.939e-01	3.733e-04
ZNRF3	3.256e-02	5.537e-01
ZRSR2	1.821e-02	7.406e-01
