Gene	Rho	P_val
WEE1	8.890e-02	1.054e-01
WISP3	-8.272e-02	1.320e-01
WNT7A	-1.655e-02	7.635e-01
WRN	3.146e-02	5.673e-01
WT1	7.717e-02	1.600e-01
XPA	5.139e-02	3.498e-01
XPC	-2.000e-01	2.388e-04
XPO1	-2.019e-02	7.135e-01
XRCC1	-1.089e-01	4.705e-02
XRCC2	-1.689e-02	7.588e-01
XRCC3	8.535e-02	1.201e-01
YAP1	-1.376e-01	1.198e-02
YEATS4	-5.402e-02	3.257e-01
ZBTB2	7.717e-02	1.600e-01
ZFHX3	7.014e-02	2.017e-01
ZNF217	3.176e-01	3.049e-09
ZNF471	-4.978e-02	3.652e-01
ZNF620	1.743e-01	1.409e-03
ZNF703	-8.640e-02	1.156e-01
ZNF750	-3.487e-02	5.260e-01
ZNRF3	-4.231e-02	4.416e-01
ZRSR2	1.593e-01	3.562e-03
