Gene	Rho	P_val
VSIR	-1.314e-01	1.643e-02
WEE1	1.222e-01	2.580e-02
WISP3	-4.239e-02	4.408e-01
WNT7A	-1.531e-03	9.778e-01
WRN	5.160e-02	3.478e-01
WT1	1.290e-01	1.853e-02
XPA	1.124e-01	4.043e-02
XPC	-1.127e-01	3.979e-02
XPO1	9.834e-02	7.312e-02
XRCC1	-2.900e-02	5.979e-01
XRCC2	2.628e-03	9.619e-01
XRCC3	4.932e-02	3.696e-01
YAP1	-9.790e-02	7.442e-02
YEATS4	1.343e-02	8.072e-01
ZBTB2	2.031e-02	7.119e-01
ZFHX3	1.169e-01	3.291e-02
ZNF217	2.177e-01	6.195e-05
ZNF471	-1.103e-01	4.426e-02
ZNF620	5.545e-02	3.130e-01
ZNF703	-1.060e-01	5.320e-02
ZNF750	4.112e-02	4.545e-01
ZNRF3	-3.405e-02	5.357e-01
ZRSR2	4.353e-02	4.285e-01
