Gene	Rho	P_val
VSIR	-1.241e-01	2.349e-02
WEE1	1.835e-01	7.651e-04
WISP3	-5.985e-02	2.761e-01
WNT7A	-1.462e-02	7.905e-01
WRN	6.320e-02	2.501e-01
WT1	6.621e-02	2.282e-01
XPA	1.764e-02	7.484e-01
XPC	-1.254e-01	2.213e-02
XPO1	1.135e-01	3.844e-02
XRCC1	-8.792e-02	1.093e-01
XRCC2	-5.732e-02	2.970e-01
XRCC3	1.470e-01	7.222e-03
YAP1	-2.634e-01	1.088e-06
YEATS4	-1.021e-02	8.527e-01
ZBTB2	6.255e-02	2.550e-01
ZFHX3	-2.801e-02	6.106e-01
ZNF217	1.027e-01	6.128e-02
ZNF471	-1.039e-01	5.829e-02
ZNF620	1.302e-01	1.749e-02
ZNF703	-1.486e-01	6.610e-03
ZNF750	1.640e-03	9.762e-01
ZNRF3	-9.075e-03	8.690e-01
ZRSR2	9.383e-02	8.735e-02
