Gene	Rho	P_val
VHL	3.362e-03	9.513e-01
VSIR	-1.322e-01	1.577e-02
WEE1	2.007e-02	7.151e-01
WISP3	-7.963e-03	8.849e-01
WNT7A	2.862e-02	6.028e-01
WRN	1.074e-01	5.018e-02
WT1	7.189e-02	1.907e-01
XPA	1.982e-02	7.186e-01
XPC	-1.518e-01	5.491e-03
XPO1	1.711e-01	1.725e-03
XRCC1	-1.407e-01	1.017e-02
XRCC2	7.315e-03	8.942e-01
XRCC3	1.471e-01	7.173e-03
YAP1	-1.121e-01	4.090e-02
YEATS4	5.094e-02	3.541e-01
ZBTB2	-6.885e-02	2.102e-01
ZFHX3	1.104e-01	4.402e-02
ZNF217	3.137e-01	4.893e-09
ZNF471	-4.377e-02	4.260e-01
ZNF620	1.348e-01	1.380e-02
ZNF703	-1.442e-01	8.410e-03
ZNF750	-6.618e-02	2.284e-01
ZNRF3	-2.464e-02	6.541e-01
ZRSR2	7.911e-02	1.498e-01
