Gene	Rho	P_val
VHL	-5.696e-03	9.175e-01
VSIR	-1.298e-01	1.781e-02
WEE1	2.925e-02	5.948e-01
WISP3	-3.314e-02	5.468e-01
WNT7A	1.300e-02	8.131e-01
WRN	2.455e-02	6.553e-01
WT1	4.104e-02	4.554e-01
XPA	8.537e-02	1.200e-01
XPC	-8.176e-02	1.365e-01
XPO1	4.270e-02	4.374e-01
XRCC1	-4.859e-02	3.768e-01
XRCC2	-8.059e-03	8.835e-01
XRCC3	-3.223e-02	5.578e-01
YAP1	-1.354e-01	1.342e-02
YEATS4	-1.809e-02	7.423e-01
ZBTB2	-2.276e-03	9.670e-01
ZFHX3	1.454e-01	7.868e-03
ZNF217	1.535e-01	5.006e-03
ZNF471	-8.834e-02	1.076e-01
ZNF620	1.460e-01	7.628e-03
ZNF703	-1.226e-01	2.527e-02
ZNF750	-7.527e-02	1.706e-01
ZNRF3	-2.583e-02	6.385e-01
ZRSR2	5.326e-02	3.325e-01
