Gene	Rho	P_val
VSIR	-1.282e-01	1.930e-02
WEE1	1.193e-01	2.952e-02
WISP3	-6.756e-02	2.188e-01
WNT7A	-7.353e-02	1.807e-01
WRN	4.871e-02	3.756e-01
WT1	8.652e-02	1.150e-01
XPA	2.635e-02	6.319e-01
XPC	-1.721e-01	1.619e-03
XPO1	-2.187e-02	6.909e-01
XRCC1	-1.329e-01	1.520e-02
XRCC2	4.508e-02	4.122e-01
XRCC3	5.804e-02	2.909e-01
YAP1	-1.009e-01	6.582e-02
YEATS4	-1.084e-01	4.802e-02
ZBTB2	-3.939e-02	4.737e-01
ZFHX3	7.436e-02	1.758e-01
ZNF217	2.244e-01	3.582e-05
ZNF471	-1.041e-01	5.765e-02
ZNF620	1.423e-01	9.300e-03
ZNF703	-8.299e-02	1.307e-01
ZNF750	-1.142e-01	3.727e-02
ZNRF3	-5.189e-02	3.451e-01
ZRSR2	1.250e-01	2.256e-02
