Gene	Rho	P_val
VSIR	-1.322e-01	1.577e-02
WEE1	3.154e-02	5.662e-01
WISP3	-5.960e-02	2.782e-01
WNT7A	-1.483e-02	7.875e-01
WRN	7.020e-02	2.013e-01
WT1	6.833e-02	2.136e-01
XPA	3.920e-02	4.759e-01
XPC	-1.836e-01	7.625e-04
XPO1	9.140e-02	9.588e-02
XRCC1	-5.947e-02	2.792e-01
XRCC2	4.308e-02	4.333e-01
XRCC3	6.291e-02	2.522e-01
YAP1	-3.463e-02	5.289e-01
YEATS4	-1.574e-02	7.747e-01
ZBTB2	-4.811e-02	3.815e-01
ZFHX3	8.714e-02	1.125e-01
ZNF217	2.478e-01	4.728e-06
ZNF471	-1.497e-01	6.186e-03
ZNF620	1.239e-01	2.370e-02
ZNF703	-8.117e-02	1.394e-01
ZNF750	-6.391e-02	2.448e-01
ZNRF3	3.738e-02	4.966e-01
ZRSR2	1.157e-01	3.476e-02
