Gene	Rho	P_val
VSIR	-1.306e-01	1.711e-02
WEE1	2.524e-02	6.463e-01
WISP3	-6.139e-02	2.639e-01
WNT7A	8.002e-02	1.451e-01
WRN	9.745e-02	7.574e-02
WT1	2.388e-02	6.642e-01
XPA	1.169e-01	3.290e-02
XPC	-1.226e-01	2.521e-02
XPO1	3.228e-02	5.572e-01
XRCC1	-1.427e-02	7.953e-01
XRCC2	-1.618e-02	7.686e-01
XRCC3	1.730e-01	1.526e-03
YAP1	-1.144e-01	3.692e-02
YEATS4	-8.276e-02	1.318e-01
ZBTB2	4.055e-02	4.609e-01
ZFHX3	3.194e-02	5.614e-01
ZNF217	1.317e-01	1.620e-02
ZNF471	-1.206e-01	2.773e-02
ZNF620	8.474e-02	1.227e-01
ZNF703	-7.084e-02	1.973e-01
ZNF750	-2.692e-02	6.245e-01
ZNRF3	-9.385e-02	8.726e-02
ZRSR2	9.488e-02	8.384e-02
