Gene	Rho	P_val
VSIR	-1.177e-01	3.184e-02
WEE1	1.778e-01	1.121e-03
WISP3	-7.372e-02	1.796e-01
WNT7A	1.784e-03	9.741e-01
WRN	6.073e-02	2.691e-01
WT1	8.979e-02	1.019e-01
XPA	7.687e-02	1.616e-01
XPC	-6.540e-02	2.340e-01
XPO1	9.233e-02	9.255e-02
XRCC1	-3.559e-02	5.175e-01
XRCC2	-5.822e-02	2.894e-01
XRCC3	1.163e-01	3.394e-02
YAP1	-1.060e-01	5.340e-02
YEATS4	-2.154e-02	6.954e-01
ZBTB2	-7.667e-03	8.892e-01
ZFHX3	1.887e-02	7.316e-01
ZNF217	1.097e-01	4.548e-02
ZNF471	-1.148e-01	3.629e-02
ZNF620	7.739e-02	1.588e-01
ZNF703	-1.520e-01	5.436e-03
ZNF750	4.621e-03	9.330e-01
ZNRF3	-9.310e-02	8.985e-02
ZRSR2	6.149e-02	2.632e-01
