Gene	Rho	P_val
VSIR	-1.322e-01	1.577e-02
WEE1	9.865e-02	7.222e-02
WISP3	1.464e-02	7.901e-01
WNT7A	-2.053e-02	7.089e-01
WRN	5.220e-02	3.423e-01
WT1	9.395e-02	8.695e-02
XPA	5.357e-02	3.298e-01
XPC	-8.712e-02	1.126e-01
XPO1	-5.186e-02	3.455e-01
XRCC1	-5.791e-02	2.920e-01
XRCC2	-4.263e-02	4.381e-01
XRCC3	1.979e-01	2.787e-04
YAP1	-7.513e-02	1.714e-01
YEATS4	-9.526e-02	8.262e-02
ZBTB2	5.107e-02	3.528e-01
ZFHX3	-2.465e-02	6.540e-01
ZNF217	2.532e-01	2.863e-06
ZNF471	-1.618e-01	3.071e-03
ZNF620	1.332e-01	1.500e-02
ZNF703	-1.254e-01	2.214e-02
ZNF750	-7.577e-02	1.678e-01
ZNRF3	-4.180e-02	4.472e-01
ZRSR2	2.259e-01	3.164e-05
