Gene	Rho	P_val
VSIR	-1.314e-01	1.643e-02
WEE1	-3.154e-02	5.662e-01
WISP3	-6.011e-02	2.741e-01
WNT7A	1.089e-02	8.430e-01
WRN	-5.560e-03	9.195e-01
WT1	-1.251e-02	8.200e-01
XPA	7.753e-02	1.581e-01
XPC	-1.957e-01	3.270e-04
XPO1	1.053e-01	5.489e-02
XRCC1	4.168e-02	4.485e-01
XRCC2	-3.513e-02	5.229e-01
XRCC3	1.779e-01	1.112e-03
YAP1	-1.852e-01	6.835e-04
YEATS4	-3.668e-03	9.468e-01
ZBTB2	-6.568e-02	2.319e-01
ZFHX3	2.749e-02	6.172e-01
ZNF217	1.985e-01	2.672e-04
ZNF471	-1.684e-01	2.049e-03
ZNF620	1.760e-01	1.264e-03
ZNF703	-1.341e-01	1.433e-02
ZNF750	-1.652e-02	7.639e-01
ZNRF3	-7.358e-02	1.804e-01
ZRSR2	4.583e-02	4.045e-01
