Gene	Rho	P_val
VSIR	-1.298e-01	1.781e-02
WEE1	1.852e-01	6.807e-04
WISP3	-3.417e-02	5.344e-01
WNT7A	-7.128e-02	1.944e-01
WRN	9.119e-02	9.665e-02
WT1	5.330e-02	3.322e-01
XPA	8.057e-03	8.835e-01
XPC	-1.358e-01	1.315e-02
XPO1	2.205e-02	6.885e-01
XRCC1	-5.177e-02	3.463e-01
XRCC2	-1.038e-01	5.857e-02
XRCC3	4.792e-03	9.306e-01
YAP1	-1.103e-01	4.428e-02
YEATS4	-3.009e-02	5.843e-01
ZBTB2	-3.263e-02	5.530e-01
ZFHX3	1.255e-01	2.196e-02
ZNF217	1.517e-01	5.544e-03
ZNF471	-1.265e-01	2.093e-02
ZNF620	1.382e-01	1.159e-02
ZNF703	-5.435e-02	3.228e-01
ZNF750	-4.090e-02	4.570e-01
ZNRF3	4.964e-02	3.665e-01
ZRSR2	1.049e-01	5.582e-02
