Gene	Rho	P_val
VSIR	-1.266e-01	2.089e-02
WEE1	1.692e-01	1.947e-03
WISP3	-8.272e-02	1.320e-01
WNT7A	-9.729e-02	7.626e-02
WRN	5.249e-02	3.397e-01
WT1	1.928e-02	7.260e-01
XPA	5.009e-03	9.274e-01
XPC	-9.790e-02	7.440e-02
XPO1	9.179e-03	8.675e-01
XRCC1	1.290e-02	8.146e-01
XRCC2	-5.349e-02	3.305e-01
XRCC3	4.991e-02	3.639e-01
YAP1	-1.208e-01	2.749e-02
YEATS4	-5.870e-02	2.855e-01
ZBTB2	-1.469e-01	7.250e-03
ZFHX3	4.982e-02	3.648e-01
ZNF217	1.226e-01	2.522e-02
ZNF471	-1.233e-01	2.449e-02
ZNF620	1.017e-01	6.383e-02
ZNF703	-8.771e-02	1.101e-01
ZNF750	-9.907e-02	7.099e-02
ZNRF3	2.085e-02	7.046e-01
ZRSR2	5.576e-02	3.104e-01
