Gene	Rho	P_val
WEE1	1.824e-01	8.266e-04
WISP3	-2.209e-02	6.879e-01
WNT7A	-7.758e-02	1.578e-01
WRN	1.365e-01	1.269e-02
WT1	5.576e-02	3.104e-01
XPA	-6.751e-03	9.023e-01
XPC	-6.594e-02	2.301e-01
XPO1	7.830e-02	1.540e-01
XRCC1	-6.627e-02	2.278e-01
XRCC2	-9.272e-02	9.118e-02
XRCC3	1.325e-01	1.553e-02
YAP1	-7.540e-02	1.699e-01
YEATS4	-6.690e-02	2.234e-01
ZBTB2	-2.998e-02	5.857e-01
ZFHX3	1.122e-01	4.076e-02
ZNF217	2.006e-01	2.286e-04
ZNF471	-1.148e-01	3.630e-02
ZNF620	1.091e-01	4.672e-02
ZNF703	-7.697e-02	1.611e-01
ZNF750	-3.546e-02	5.190e-01
ZNRF3	-8.010e-03	8.842e-01
ZRSR2	3.955e-02	4.720e-01
