Gene	Rho	P_val
VSIR	-1.330e-01	1.514e-02
WEE1	1.124e-01	4.035e-02
WISP3	-8.374e-02	1.272e-01
WNT7A	-5.219e-02	3.424e-01
WRN	9.793e-02	7.431e-02
WT1	3.842e-02	4.848e-01
XPA	4.813e-02	3.813e-01
XPC	-1.350e-01	1.371e-02
XPO1	3.391e-02	5.374e-01
XRCC1	-2.090e-02	7.039e-01
XRCC2	-7.332e-02	1.820e-01
XRCC3	5.421e-02	3.240e-01
YAP1	-9.984e-02	6.882e-02
YEATS4	-1.805e-02	7.428e-01
ZBTB2	8.885e-03	8.717e-01
ZFHX3	7.906e-02	1.500e-01
ZNF217	2.593e-01	1.624e-06
ZNF471	-1.714e-01	1.689e-03
ZNF620	8.987e-02	1.016e-01
ZNF703	-9.953e-02	6.968e-02
ZNF750	-7.468e-02	1.740e-01
ZNRF3	-1.975e-02	7.196e-01
ZRSR2	1.048e-01	5.613e-02
